"id","class","language","source","topic","year","title","text","url",
199,"true","pt","webpage","covid19",2022,"Vacinação contra a Covid: 79% da população está totalmente imunizada","Dados foram coletados pelo consórcio de veículos de imprensa nesta quarta-feira (17). Os dados do consórcio de veículos de imprensa desta quarta-feira (17) mostram que 169.713.380 brasileiros estão totalmente imunizados ao tomar a segunda dose ou a dose única de vacinas. Este número representa 79% da população total do país. A dose de reforço foi aplicada em 101.390.639 pessoas, o que corresponde a 47,2% da população. A população com 3 anos de idade ou mais (ou seja, a população vacinável) que está parcialmente imunizada é de 90,14% e a população com 3 anos ou mais que está totalmente imunizada é de 84,79%. A dose de reforço foi aplicada em 56,44% da população com 12 anos de idade ou mais, faixa de idade que atualmente pode receber o reforço da vacinação. No total, 13.728.479 doses foram aplicadas em crianças, que estão parcialmente imunizadas. Este número representa quase 51,95% da população nessa faixa de idade que tomou a primeira dose. Ainda nesta faixa, 9.123.854 estão totalmente imunizadas ao tomar a segunda dose de vacinas, o que corresponde a 34,53% da população deste grupo.","https://g1.globo.com/saude/coronavirus/vacinas/noticia/2022/08/17/vacinacao-contra-a-covid-79percent-da-populacao-esta-totalmente-imunizada.ghtml",
200,"true","pt","webpage","covid19",2022,"Brasil registra 163 mortes por Covid em 24 horas; média móvel segue em estabilidade","São 681.480 óbitos e 34.164.449 casos conhecidos de Covid-19 registrados desde o início da pandemia, segundo dados reunidos pelo consórcio de veículos de imprensa. O Brasil registrou neste sábado (13) 163 mortes pela Covid-19 nas últimas 24 horas, totalizando 681.480 desde o início da pandemia. Com isso, a média móvel de mortes nos últimos 7 dias é de 210. Em comparação à média de 14 dias atrás, a variação foi de -6%, indicando tendência de estabilidade. Distrito Federal, Maranhão, Minas Gerais, Piauí, Rondônia, Roraima, Santa Catrina e Tocantins não divulgam dados aos finais de semana. Acre, Amapá, Mato Grosso do Sul e Paraíba não registraram mortes de ontem para hoje. No total, o país registrou 17.162 novos diagnósticos de Covid-19 em 24 horas, completando 34.164.449 casos conhecidos desde o início da pandemia. Com isso, a média móvel de casos nos últimos 7 dias foi de 22.196. A variação foi de -36% em relação a duas semanas atrás. Os números estão no novo levantamento do consórcio de veículos de imprensa sobre a situação da pandemia de coronavírus no Brasil, consolidados às 20h. O balanço é feito a partir de dados das secretarias estaduais de Saúde.","https://g1.globo.com/saude/coronavirus/noticia/2022/08/13/brasil-registra-163-mortes-por-covid-em-24-horas-media-movel-segue-em-estabilidade.ghtml",
201,"true","pt","webpage","covid19",2022,"Perda de memória após a Covid?","Sabemos o quanto a pandemia de Covid-19 virou a nossa vida de cabeça pra baixo, alterando nossos hábitos, nossas relações, além dos impactos na saúde mental, na economia, na política, ou seja, em todas as esferas, de forma direta ou indireta. Dentre as várias pesquisas que buscam esclarecer as sequelas da Covid-19, recentemente, um estudo realizado por pesquisadores da Faculdade de Medicina da Universidade de São Paulo (USP), e publicado na revista General Hospital Psychiatry, sobre os efeitos cognitivos da Covid-19, apontou que 51,1% dos pacientes relataram algum declínio da memória, mesmo após a recuperação da infecção. A pesquisa também identificou transtornos psiquiátricos como estresse pós-traumático, transtorno de ansiedade generalizada e depressão. A memória é uma função importante do cérebro humano que permite ao organismo assimilar e registrar acontecimentos, emoções, sentimentos, informações a partir de experiências vividas no ambiente que estamos inseridos. Ter boa memória é condição importante, pois ela nos auxilia em várias situações corriqueiras do dia a dia como lembrar dos compromissos, onde guardamos determinado objeto, datas importantes, itens de compras, etc. Claro que não arquivamos todas as informações, pois algumas tem duração variável como, por exemplo, aquele número de telefone que memorizamos por pouco tempo, apenas enquanto foi útil. Outras, armazenamos por longo tempo, principalmente os fatos marcantes da nossa vida que envolvem emoções intensas, positivas ou negativas, mas que influenciam no processo de memorização.","https://g1.globo.com/sp/presidente-prudente-regiao/blog/psicoblog/post/2022/08/10/perda-de-memoria-apos-a-covid.ghtml",
202,"true","pt","webpage","covid19",2022,"Vacinação contra a Covid: 47% da população tomou a dose de reforço.","Dados foram coletados pelo consórcio de veículos de imprensa nesta segunda (1º). Os dados do consórcio de veículos de imprensa desta segunda-feira (1º) mostram que 169.059.884 brasileiros estão totalmente imunizados ao tomar a segunda dose ou a dose única de vacinas. Este número representa 78,7% da população total do país. A dose de reforço foi aplicada em 100.972.313 pessoas, o que corresponde a 47% da população. A população com 3 anos de idade ou mais (ou seja, a população vacinável) que está parcialmente imunizada é de 89,91% e a população com 3 anos ou mais que está totalmente imunizada é de 84,47%. A dose de reforço foi aplicada em 56,2% da população com 12 anos de idade ou mais, faixa de idade que atualmente pode receber o reforço da vacinação. No total, 13.372.689 doses foram aplicadas em crianças, que estão parcialmente imunizadas. Este número representa quase 50,61% da população nessa faixa de idade que tomou a primeira dose. Ainda nesta faixa, 8.588.499 estão totalmente imunizadas ao tomar a segunda dose de vacinas, o que corresponde a 32,5% da população deste grupo. Desde sexta, o consórcio passou a considerar dados de vacinação de crianças de 3 e 4 anos, que passaram a ser vacinados no Brasil.","https://g1.globo.com/saude/coronavirus/vacinas/noticia/2022/08/01/vacinacao-contra-a-covid-47percent-da-populacao-tomou-a-dose-de-reforco.ghtml",
203,"true","pt","webpage","covid19",2022,"Joe Biden testa positivo para a Covid","Joe Biden testa positivo para a Covid. Presidente americano, de 79 anos, apresenta sintomas leves e está bem. Ele vai ficar em isolamento e, em um vídeo, afirmou que continuará a cumprir suas funções. É a primeira vez que ele contrai a doença. A Casa Branca anunciou, nesta quinta-feira (21), que o presidente dos Estados Unidos testou positivo para a Covid. Joe Biden, de 79 anos, apresenta sintomas leves e está bem. Ele vai ficar em isolamento e, em um vídeo, afirmou que continuará a cumprir suas funções. É a primeira vez que o presidente americano contrai a doença.","https://g1.globo.com/jornal-nacional/noticia/2022/07/21/joe-biden-testa-positivo-para-a-covid.ghtml",
204,"true","pt",,,,,,,
205,"true","pt",,,,,,,
206,"true","pt",,,,,,,
207,"true","pt",,,,,,,
208,"true","pt",,,,,,,
209,"true","pt",,,,,,,
210,"true","pt",,,,,,,
211,"true","pt",,,,,,,
212,"true","pt",,,,,,,
213,"true","pt",,,,,,,
214,"true","pt",,,,,,,
215,"true","pt",,,,,,,
216,"true","pt",,,,,,,
217,"true","pt",,,,,,,
218,"true","pt",,,,,,,
219,"true","pt",,,,,,,
220,"true","pt",,,,,,,
221,"true","pt",,,,,,,
222,"true","pt",,,,,,,
223,"true","pt",,,,,,,
224,"true","pt",,,,,,,
225,"true","pt",,,,,,,
226,"true","pt",,,,,,,
227,"true","pt",,,,,,,
228,"true","pt",,,,,,,
229,"true","pt",,,,,,,
230,"true","pt",,,,,,,
231,"true","pt",,,,,,,
232,"true","pt",,,,,,,
233,"true","pt",,,,,,,
234,"true","pt",,,,,,,
235,"true","pt",,,,,,,
236,"true","pt",,,,,,,
237,"true","pt",,,,,,,
238,"true","pt",,,,,,,
239,"true","pt",,,,,,,
240,"true","pt",,,,,,,
241,"true","pt",,,,,,,
242,"true","pt",,,,,,,
243,"true","pt",,,,,,,
244,"true","pt",,,,,,,
245,"true","pt",,,,,,,
246,"true","pt",,,,,,,
247,"true","pt",,,,,,,
248,"true","pt",,,,,,,
249,"true","pt",,,,,,,
250,"true","pt",,,,,,,
251,"true","pt",,,,,,,
252,"true","pt",,,,,,,
253,"true","pt",,,,,,,
254,"true","pt",,,,,,,
255,"true","pt",,,,,,,
256,"true","pt",,,,,,,
257,"true","pt",,,,,,,
258,"true","pt",,,,,,,
259,"true","pt",,,,,,,
260,"true","pt",,,,,,,
261,"true","pt",,,,,,,
262,"true","pt",,,,,,,
263,"true","pt",,,,,,,
264,"true","pt",,,,,,,
265,"true","pt",,,,,,,
266,"true","pt",,,,,,,
267,"true","pt",,,,,,,
268,"true","pt",,,,,,,
269,"true","pt",,,,,,,
270,"true","pt",,,,,,,
271,"true","pt",,,,,,,
272,"true","pt",,,,,,,
273,"true","pt",,,,,,,
274,"true","pt",,,,,,,
275,"true","pt",,,,,,,
276,"true","pt",,,,,,,
277,"true","pt",,,,,,,
278,"true","pt",,,,,,,
279,"true","pt",,,,,,,
280,"true","pt",,,,,,,
281,"true","pt",,,,,,,
282,"true","pt",,,,,,,
283,"true","pt",,,,,,,
284,"true","pt",,,,,,,
285,"true","pt",,,,,,,
286,"true","pt",,,,,,,
287,"true","pt",,,,,,,
288,"true","pt",,,,,,,
289,"true","pt",,,,,,,
290,"true","pt",,,,,,,
291,"true","pt",,,,,,,
292,"true","pt",,,,,,,
293,"true","pt",,,,,,,
294,"true","pt",,,,,,,
295,"true","pt",,,,,,,
296,"true","pt",,,,,,,
297,"true","pt",,,,,,,
298,"true","pt",,,,,,,
299,"true","pt",,,,,,,
300,"true","pt",,,,,,,
301,"false","en","webpage","society",2017,"Babysitter transported to hospital after inserting a baby in her vagina","Cincinnati, Ohio | A 31-year old woman was admitted to the University of Cincinnati Medical Center yesterday after the 14-month old toddler she was babysitting got stuck in her vaginal cavity. Latifah Brown called 911 around 9:30 PM last night, reporting that she had a baby stuck in her vagina. The operator first assumed that she was giving birth at home and dispatched an ambulance to the site. The paramedics had quite a surprise when they arrived on the site and saw what was actually happening. One of the paramedics, Brian Whitmore, related the incident in an interview with WBNS-10 TV. The little boy wore a diaper and pyjamas, but he had his legs and abdomen stuck in the womans vagina. The paramedics spent more than an hour on the site trying to release the child from his difficult position but were unable to get the toddler out. I dont know how she got the child in there! We were both pulling as strong as we could and he wouldnt come out. Ms. Brown and the child were finally transported to the hospital, where doctors were able to separate them after a delicate operation. The young boy suffers from a dislocated hip, but doctors dont think he will suffer any sequelae from the incident. The babysitter was interrogated by police and confessed to deliberately inserting the child in her vaginal cavity. She explained that she was feeling depressed after her doctor told her she could never have children and wanted to know how it felt to give birth. Ms. Brown now faces a total of 11 criminal charges, including aggravated child neglect causing bodily harm, and could spend up to 65 years in prison. Her lawyer has asked for a psychiatric evaluation, claiming that she isnt fit to stand trial. Depending on the results of the evaluation, her trial could begin in June.","https://www.snopes.com/fact-check/babysitter-transported-to-hospital/",
302,"false","en","webpage","society",2017,"FBI seizes over 3,000 penises during raid at morgue employees home","FBI agents made an astonishing discovery this morning while executing a search warrant at the residence of a Houston mortician: 3,178 embalmed human penises. The Federal Bureau of Investigation suspected 54-year old Dave Murray, an employee of the Harris County Morgue, of being implicated in an organ trafficking network. Investigating several reports of missing organs and body parts, dozens of agents raided his residence this morning, hoping to find evidence of his involvement in the crimes. What they found on the site was a lot more disturbing than what they expected, as the FBI spokesman Andy Ramirez described the scene in an interview with WNTV-4. There were shelves everywhere, filled with hundreds of glass jars. Each of them contained a penis floating in formalin. According to Agent Ramirez, the accused rapidly confessed everything as soon as he was arrested. He explained in great detail how he had been cutting off dead mens genital organs and collecting them for more than ten years. It took the FBI more than seven hours to gather all the organs and other pieces of evidence that were found on the site. A total of 53 criminal charges have already been filed against Mr. Murray and hundreds more could be filed over the next few days. An anonymous FBI source told WNTV-4 that the number of charges could reach over 3,000. Dave Murray will remain in custody for the moment as a psychiatric evaluation has been ordered to determine if hes fit to stand trial. If he is considered fit, he should appear in court in October for the beginning of the procedures.","https://www.snopes.com/fbi-seizes-3000-penises-raid-morgue-employees-home/",
303,"false","en","webpage","tv_celebrities",2019,"Charles Manson to be released on parole, to Johnson County, TX","In a stunning turn on events, it has been announced that long time prisoner will be released from on prison and located to a small country home in Joshua, TX.One of the most famous killers in the American prison system will be walking free. On Tuesday Charles Manson, who is now 79 years old, was granted parole by the California Board of Parole and authorized by California Governor Jerry Brown.According to California Board of Parole Hearings Commissioner John Peck, prison overcrowding forced the prison board to re-evaluate prisoners that are elderly or those with serious illnesses. In February a panel of federal judges ordered California Gov. Jerry Brown (D) two more years to reduce chronic prison overcrowding that has cost the state billions of dollar","https://www.snopes.com/fact-check/parole-call/, https://www.breakingnews365.net/59690fb994b9c/charles-manson-to-be-released-on-parole-to-johnson-county-tx.html",
304,"false","en","webpage","tv_celebrities",2017,"Did The Federal Bureau of Investigation Seize Smashed Hard Drives From Rep. Wasserman-Schultzs Home?","Ever since Trump got into office, liberals continue to prove how far theyre willing go in order to bury their dirty secrets. Members of the DNC will simply kill off whoever stands in the way of their agenda, as evidenced by the body of lawyer Beranton J. Whisenant Jr. Ever since Trump got into office, liberals continue to prove how far theyre willing go in order to bury their dirty secrets. Members of the DNC will simply kill off whoever stands in the way of their agenda, as evidenced by the body of lawyer Beranton J. Whisenant Jr. washing up on a Florida beach back in May. As Wasserman-Schultzs continues to be investigated for her possible role in the mans murder since Whisenant Jr. was set to expose Wasserman-Schultzs fraud and visa case in Florida, now the former DNC chair has another nightmare on her hands after what the FBI just found after conducting a massive raid at her home.","https://www.snopes.com/fact-check/fbi-wasserman-schultz-home/ , http://archive.is/aBCGK",
305,"false","en","webpage","society",2016,"Putin Cancels Campaign Event with Trump","MOSCOW (The Borowitz Report)Calling the Republican nominees behavior completely indefensible, the Russian President, Vladimir Putin, cancelled a joint campaign appearance with Donald Trump on Monday. Putin, who had been scheduled to campaign alongside Trump at a rally in Columbus, Ohio, said that he would make no joint appearances with the billionaire for the remainder of the campaign. As the father of two daughters, I cannot condone or defend Mr. Trumps behavior, the Russian leader said in a curt official statement. In addition to cancelling his appearance with Trump, Putin, who had been expected to spend thirty-one million rubles, or roughly half a million dollars, on Trump campaign ads, is pulling those funds and will instead focus on down-ballot races, the statement said. Appearing on CNN, Trumps campaign manager, Kellyanne Conway, attempted to downplay the Putin defection by claiming that Trump still has the support of many other totalitarian dictators.","https://www.snopes.com/fact-check/putin-cancels-campaign-event-with-trump/",
306,"false","en","webpage","political",2017,"President Trump Orders the Execution of Five Turkeys Pardoned by Obama","WASHINGTON, D.C.  In another sweeping move aimed at undoing the perceived damage done by the Obama administration, President Donald J. Trump signed an executive order on Tuesday directing the Department of Justice to revoke all sixteen Thanksgiving Day turkey pardons issued by the former president during his eight years in office. After reviewing the decisions made by the previous administration, President Trump has determined that a number of turkey pardons issued by Barack Obama were done so in a manner that was both deceitful and hazardous to the American people, White House Press Secretary Sean Spicer announced on Tuesday. This morning, the president once again used his executive powers to see to it that justice is served and that the surviving creatures will be destroyed. Spicer said very little is known about the true origins of the sixteen turkeys or why they were specifically singled out by former President Barack Obama. There are a lot of obvious questions we just dont have the answers to. Were they connected to radical Islamic terrorism? Black Lives Matter extremists? We cant be sure, he said. All we know is they were sentenced to death and Obama took it upon himself to meddle in the independent judicial process. Of the sixteen turkeys pardoned by Obama, all but five are deceased. These birds, despite their deaths, will have their pardons revoked posthumously during a ceremony in the Rose Garden, Secretary Spicer explained. The remaining birds  Tater, Tot, Abe, Honest, and Cheese  are scheduled to be remanded into federal custody on Friday before they are turned over to officials from the Federal Bureau of Prisons who are under orders to execute the turkeys by firing squad. The annual Thanksgiving Day turkey pardon dates back to 1863 when President Abraham Lincoln first granted clemency to his sons beloved pet turkey which the First Family had intended to feast on for Thanksgiving dinner.","https://www.snopes.com/trump-turkey-pardons-reversed/, http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/",
307,"false","en","webpage","society",2017,"Dead Bigfoot Confirmed at Elephant Butte Lake, New Mexico?","Giant Squid Washes Ashore on Lake Michigan Michigan DNR were called to Leland to the report of a giant squid which had washed ashore. Michigan DNR Marine Biologist Dr. Debra Polowotski arrived at Good Harbor Bay and confirmed the 21 foot-long giant squid to be a very rare fresh-water species of genus Architeuthis. We thought they were already in Lake Erie, we had no idea they were in Lake Michigan. This is first time theres been an actual specimen recovered, so this is very exciting, she said. It is believed that a few of the squid escaped from the Cleveland Sea World complex during the great Northeast blackout of 2003 when they were very young, and somehow made it into Lake Erie. According to Dr. Polowotski, the squid were kept contained in Lake Erie, as the Detroit River is too narrow and shallow for the squid to swim upstream. They are intimidated by closed-in spaces. They need a lot of room. You have to remember that this is a very big animal, she said. Dr. Polotwotski also confirmed that the squid is a female and further examination of the corpse indicated that it had recently laid eggs. Hopefully the walleye can keep the tiny-giant squid population under control, else there is some cause for concern, said Dr. Polowotski. Boaters and swimmers really need to exercise some caution. The animal was discovered by Bob Ritchie and his sister Jill, both of Romeo. We were just, you know, taking an evening walk along the beach, heading out to the sandbar when we stumbled across it, said Bob. We were singing, drinking whiskey out of the bottle, not thinking about tomorrow. But something like this really does make you stop and think, he said. DNR officials removed the animal from the beach and took it to an undisclosed location for further study.","https://www.snopes.com/fact-check/dead-bigfoot-confirmed-at-elephant-butte-lake-nm/ , http://www.breakingnews365.net/5967df9c665ad/dead-bigfoot-confirmed-at-elephant-butte-lake-nm.html",
308,"false","en","webpage","society",2017,"Couple hospitalized after man gets his head stuck in his wifes vagina","A couple was transported to the hospital in a very awkward position last night after a man somehow got his head stuck in his wifes vagina during a strange sexual game. Tom and Janis Morrison, a young couple from the small town of Greensboro in Alabama, called 911 around 10:00 pm last night to ask for an ambulance. Samantha Irving, the operator who took the call, says she thought it as a joke when he explained the situation. The woman told me that her husband had fallen and that his head was now stuck in her vaginal cavity. I really thought that it was a group of teenagers making a prank call. Despite Ms. Irvings doubts, she sent an ambulance on the site and the paramedics rapidly realized that the situation was in fact very serious. Bill Austin, one of the paramedics who transported the couple, claims they were lying naked on their bed and partially covered in blood. The woman kept screaming out in pain whenever the guy moved, but he had half of his face buried in there and he looked like he was going through Hell! The couple was transported to the nearby Hale County Hospital, where doctors were able to separate the couple. Ms. Morrison suffered from severe internal bleeding but is now stable, while her husband has suffered only a few scratches and bruises. According to doctors, both could also suffer from post-traumatic stress syndrome. Incidents like this one are, indeed, quite unusual, but hundreds of couples are admitted to the hospital every year in the U.S. after getting stuck together during sexual intercourse. According to data collected by the U.S. Department of Health and Human Services, 3,213 couples were hospitalized for such problems across the country in 2015 and 3,789 in 2016. According to the same data, the Morrisons are the first couple to be hospitalized for a head stuck inside a vaginal cavity since October 2007.","https://www.snopes.com/fact-check/man-head-stuck-wife/, http://worldnewsdailyreport.com/couple-hospitalized-after-man-gets-his-head-stuck-in-his-wifes-vagina/ ",
309,"false","en","webpage","society",2017,"Colorado: Hunter claims he was sexually assaulted by a sasquatch","Darrel Whitaker from Glenwood Springs in Colorado claims a sasquatch attacked him and attempted to rape him while he was walking in the woods. The 57-year-old man was walking to his hunting cabin on Sunday to see if it had suffered any damage during the winter. All of a sudden, a large gorilla-like creature dropped from a tree in front of him and punched him in the face. It was at least 8-foot tall and its punches hurt like hell! I was knocked right out at the first blow! While Mr. Whitaker was trying to recover from the attack, the large humanoid creature began to tear his clothes while letting out some terrifying howls. When I regained consciousness, he had already torn my pants and was tearing through my underwear. I stabbed him in the shoulder with my hunting knife, and that made him run away. Mr. Whitaker immediately reported the attack to both the Glenwood Springs Police Department (GSPD) and the Colorado Parks and Wildlife agency and a joint investigation has been launched. Darrel Whitaker is convinced that the creature who attacked him was a sasquatch, but the GSPD investigators say its more probable that the attacker is simply a particularly large and hairy man. They are currently interrogating nearby residents to see if anyone noticed an individual corresponding to the description of the suspect. According to the victim, the attacker measure around 8-foot tall and is extremely hairy. He has brown hair, dark brown eyes, and extremely large feet. If you possess any information concerning the suspect, please contact the Glenwood Springs Police Department or the Colorado Parks and Wildlife agency.","https://www.snopes.com/fact-check/colorado-hunter-sasquatch/, https://worldnewsdailyreport.com/colorado-hunter-claims-he-was-sexually-assaulted-by-a-sasquatch/",
310,"false","en","webpage","tv_celebrities",2019,"White Baseball Players Kneel in the 50's to protest Black Lynchings","Greensburg clown found eating a live cat. Late last night Greensburg police received a phone call from a worried resident saying ""she heard very concerning sounds coming from an alley way near her house"". Upon arrival officers instantly heard the noise she was talking about but never expected what they where about to see. Upon investigation they found a 21 year old male dressed as a clown eating a live cat who's legs were zip tied together. The cat was still crying for help as the individual was seemingly eating around the vital spots prolonging it's death. When he noticed the officers he started petting the cat and told the officers ""curiosity killed the cat, I wanted to see if it tasted like Chinese food."" He was non resistant during arrest however did not have identification when asked his name he always replied ""furball munchinsrein the clown"". In the holding cell it was reported he kept calling to a female officer ""here kitty kitty kitty"" she eventually approached him and said what he reportedly said ""I wonder if you taste like Chinese food come on just let me get one little bite"" and continued to bite at the cells bars. He is now in a high security prison for the criminally insane. It was reported that in the asylum he bit open his own fingers and painted himself as a clown with his own blood and refuses to answer questions and instead meows. His trial is on the 31st however police say they doubt he will ever be allowed back into society.","https://www.snopes.com/fact-check/baseball-players-kneeling-protest-1950s/, https://www.breakingnews247.net/59f31b71e36be/white-baseball-players-kneel-in-the-50-s-to-protest-black-lynchings.html",
311,"false","en","webpage","tv_celebrities",2017,"Clint Eastwood Death Hoax","Clint Eastwood, more famous for westerns than politics, is still one of the most beloved figures in conservative circles. With his unwavering love for the conservative movement and his hatred for snowflakes, Eastwood made a mark that will never wash away.The Orange County Sheriff confirmed this morning that Clint Eastwood was found deceased at his home in Brentwood, bringing to an end a life that will never be forgotten and leaving behind a legacy that will live forever. The coroner reports that it appears Eastwood died of natural causes. There is no word yet on funeral arrangements.","https://www.snopes.com/fact-check/clint-eastwood-death-hoax/",
312,"false","en","webpage","tv_celebrities",2017,"Did a Study Show That Hillary Clinton Received More Than 800,000 Votes from Non-Citizens in the 2016 Election?","In spite of substantial public controversy, very little reliable data exists concerning the frequency with which non-citizen immigrants participate in United States elections. Although such participation is a violation of election laws in most parts of the United States, enforcement depends principally on disclosure of citizenship status at the time of voter registration. This study examines participation rates by non-citizens using a nationally representative sample that includes non-citizen immigrants. We find that some non-citizens participate in U.S. elections, and that this participation has been large enough to change meaningful election outcomes including Electoral College votes, and Congressional elections. Non-citizen votes likely gave Senate Democrats the pivotal 60th vote needed to overcome filibusters in order to pass health care reform and other Obama administration priorities in the 111th Congress.","https://www.snopes.com/fact-check/hillary-clinton-800000-votes-non-citizens/",
313,"false","en","webpage","society",2016,"Gates of Heaven Photograph","VST image of the star-forming region Messier 17. The first released VST image shows the spectacular star-forming region Messier 17, also known as the Omega Nebula or the Swan Nebula, as it has never been seen before. This vast region of gas, dust and hot young stars lies in the heart of the Milky Way in the constellation of Sagittarius (The Archer). The VST field of view is so large that the entire nebula, including its fainter outer parts, is captured  and retains its superb sharpness across the entire image. The data were processed using the Astro-WISE software system developed by E.A. Valentijn and collaborators at Groningen and elsewhere.#L","https://www.snopes.com/fact-check/gates-of-heaven/ , http://www.eso.org/public/images/eso1119a/",
314,"false","en","webpage","society",2016,"Warning Issued by Thailand About HIV in Canned Food?","Related to the recent spread of rumours circulated via text messages alerting recipients that canned food, particularly canned fruits, manufactured in Thailand were contaminated with HIV virus.The Embassy wishes to inform that the circulated message is a hoax with no credible evidences to support such accusation. Related Thai agencies, including the Ministry of Commerce, Ministry of Agriculture and Cooperatives, and Food and Drug Administration of Thailand, had announced that Thai canned products have been thoroughly inspected and are certified according to international standards (GMP and HACCP) before the products could be shipped out. In fact, the heat treatment during the processing method will eliminate all harmful microbes and other viruses that may existed. Moreover, HIV virus needs a human host cell to live and it does not live long outside the human body. Therefore, it is not possible that canned products are contaminated with HIV as claimed. In a separate statement, Mr. Roy Sparringa, head of Indonesian Food and Drug Monitoring Agency (BPOM) also said that the message is not true, have long been circulated, and misleading and confirmed that BPOM has never found the said contamination. The message may aims to discredit the Thai food exporter and Thai canned fruits industry. Similar messages were also circulated in Brunei Darussalam and Malaysia in 2013.","https://www.snopes.com/fact-check/hiv-in-canned-food-warning/ , http://www.thaiembassy.org/jakarta/en/news/805/50966-Rumors-about-canned-fruits-exported-from-Thailand.html",
315,"false","en","webpage","society",2017,"No more child support after 2017!!!!!!","Woman Slays Gator with Butter Knife The Ohio river is known for it's vast selection of weird fish and creatures in the water. People have seen everything from small fresh water sharks to Alligator Gar. Well now you can add Alligators to that list. On July 23rd 2017 Ben Shoemaker and his family were swimming in the Ohio river when they noticed something in the water. Ben told us ""it was a hot humid day so we decided to take a dip"". He said ""at first I thought it was a log. That sucker must have been at least 9ft long, he was huge"". Ellen Shoemaker, (wife of Ben Shoemaker) said. The next day; however, local woman, Lauri Dukes, was picnicking in River park when she spotted the behemoth Gator sunning on the park's shore. The only weapon, Ms. Duke, had was a butter knife, which she was using to spread mayonnaise on a sandwich. Realizing the Gator was a threat to the community, she stealthily creeped up on the Gator and killed it with a swift stab through the eye with her butter knife. Ms. Duke, added all her family would be receiving Gator skin boots for Christmas this year.","https://www.snopes.com/no-child-support-2017/ , http://www.react365.com/59c06b7b050bf/no-more-child-support-after-2017.html",
316,"false","en","webpage","society",2016,"Wisconsin to Eliminate All Food Assistance Programs Through 2019","Monthly SNAP Participation Data. Nationally, the average SNAP participation level fell by 1,944,898 persons to 39,604,428 in April 2018 compared to the prior April. Participation in Massachusetts increased 1.6%, while caseloads in Alaska, Nevada, and New Mexico held steady with changes of less than 1 percent over April 2018. Participation declined in all other states and the District of Columbia. (Rhode Islands participation data are not reported because the state is in the process of revising its data.). Drops in participation largely reflect improvement in the unemployment rate as well as loss of eligibility for some unemployed and underemployed adults. Nine of the ten states with the greatest percentage one-year caseload declines in April 2018 either had no area waivers (NC, WY, SC, KS, IN, ME) or only partial area waivers (AZ, UT, ID) of the three-month time limit on SNAP benefits for able-bodied adults (aged 18 to 50) without dependents who do not work sufficient hours each week. Illinois (6.2 percent), Kentucky (4.1 percent), and Maine (3.7 percent) saw the largest declines in participation over the previous month, while another 24 states experienced one-month declines between 1 and 3 percent. The caseload increased slightly in Alaska, Massachusetts, Florida, and Georgia.Read more about SNAP trends.","https://www.snopes.com/fact-check/wi-to-eliminate-food-assistance/ , http://frac.org/federal-foodnutrition-programs/snapfood-stamps/",
317,"false","en","webpage","political",2016,"Hillary Clinton Wore Secret Earpiece During Commander-in-Chief Forum","It was a high-stakes political moment, far from the chummier confines of the Today show and, for Matt Lauer, NBCs stalwart of the morning, a chance to prove his broadcasting mettle on the presidential stage.The consensus afterward was not kind.Charged with overseeing a live prime-time forum with Donald J. Trump and Hillary Clinton  widely seen as a dry run of sorts for the coming presidential debates  Mr. Lauer found himself besieged on Wednesday evening by critics of all political stripes, who accused the anchor of unfairness, sloppiness and even sexism in his handling of the event. Granted 30 minutes with each candidate, who appeared back-to-back at the Intrepid Sea, Air & Space Museum in Manhattan, Mr. Lauer devoted about a third of his time with Mrs. Clinton to questions about her use of a private email server, then seemed to rush through subsequent queries about weighty topics like domestic terror attacks.","https://www.snopes.com/fact-check/hillary-clinton-secret-earpiece/ , http://www.nytimes.com/2016/09/08/us/politics/matt-lauer-forum.html",
318,"false","en","webpage","society",2017,"Plane accidentally empties toilet tank over cruise ship, 23 injured","Passengers of a cruise ship sailing off the coast of Hawaii had an extremely unpleasant surprise this morning, when chunks of frozen human waste fell on them from the sky. A Boeing 777 airplane belonging to the Taiwanese airline EVA Air, dumped human excreta midair while traveling from Japan to Hawaii. Unfortunately, the content of the toilet tank was jettisoned into the sky while the plane was flying over the cruise liner Lady of the Pacific, which was hit by large chunks of blue ice. Hundreds of passengers were standing on the top deck at the time, and many were hit by ice projectiles weighing up to 10 lbs. Janis Garrison, a passenger who witnessed the whole incident, says the ice appeared very suddenly and took everyone by surprise. Large chunks of ice appeared out of nowhere and began falling everywhere. It happened so fast that many people were hurt without knowing what hit them. Five passengers were critically injured and 18 more were severely hurt, but the ships medical staff intervened rapidly and was able to stabilize all of the victims. The ship was rapidly redirected to Hawaii to undergo some repair and to allow the injured passengers to obtain better medical care. Some of them could need weeks of care before they can go back to their regular life. North Pacific Cruise Lines, who own and operate the Lady of the Pacific, confirmed they would file a lawsuit against the Taiwanese airline. According to international law, dumping of lavatory waste is illegal, so EVA Air could also face some major fines. Despite regulations, many Asian airliners continue to jettison the content their toilet tanks over the Pacific Ocean, and even over land. In December 2016, the National Green Tribunal (NGT) of India ordered a fine of Rs. 50,000 on airlines emptying toilet tanks in the air, after a Delhi neighborhood was repeatedly hit by blue ice.","https://www.snopes.com/plane-toilet-cruise-ship/",
