id,class,language,source,topic,year,title,text,url,
306,false,en,webpage,political,2017,President Trump Orders the Execution of Five Turkeys Pardoned by Obama,"WASHINGTON, D.C.  In another sweeping move aimed at undoing the perceived damage done by the Obama administration, President Donald J. Trump signed an executive order on Tuesday directing the Department of Justice to revoke all sixteen Thanksgiving Day turkey pardons issued by the former president during his eight years in office. After reviewing the decisions made by the previous administration, President Trump has determined that a number of turkey pardons issued by Barack Obama were done so in a manner that was both deceitful and hazardous to the American people, White House Press Secretary Sean Spicer announced on Tuesday. This morning, the president once again used his executive powers to see to it that justice is served and that the surviving creatures will be destroyed. Spicer said very little is known about the true origins of the sixteen turkeys or why they were specifically singled out by former President Barack Obama. There are a lot of obvious questions we just dont have the answers to. Were they connected to radical Islamic terrorism? Black Lives Matter extremists? We cant be sure, he said. All we know is they were sentenced to death and Obama took it upon himself to meddle in the independent judicial process. Of the sixteen turkeys pardoned by Obama, all but five are deceased. These birds, despite their deaths, will have their pardons revoked posthumously during a ceremony in the Rose Garden, Secretary Spicer explained. The remaining birds  Tater, Tot, Abe, Honest, and Cheese  are scheduled to be remanded into federal custody on Friday before they are turned over to officials from the Federal Bureau of Prisons who are under orders to execute the turkeys by firing squad. The annual Thanksgiving Day turkey pardon dates back to 1863 when President Abraham Lincoln first granted clemency to his sons beloved pet turkey which the First Family had intended to feast on for Thanksgiving dinner.","https://www.snopes.com/trump-turkey-pardons-reversed/, http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/",
307,false,en,webpage,society,2017,"Dead Bigfoot Confirmed at Elephant Butte Lake, New Mexico?","Giant Squid Washes Ashore on Lake Michigan Michigan DNR were called to Leland to the report of a giant squid which had washed ashore. Michigan DNR Marine Biologist Dr. Debra Polowotski arrived at Good Harbor Bay and confirmed the 21 foot-long giant squid to be a very rare fresh-water species of genus Architeuthis. We thought they were already in Lake Erie, we had no idea they were in Lake Michigan. This is first time theres been an actual specimen recovered, so this is very exciting, she said. It is believed that a few of the squid escaped from the Cleveland Sea World complex during the great Northeast blackout of 2003 when they were very young, and somehow made it into Lake Erie. According to Dr. Polowotski, the squid were kept contained in Lake Erie, as the Detroit River is too narrow and shallow for the squid to swim upstream. They are intimidated by closed-in spaces. They need a lot of room. You have to remember that this is a very big animal, she said. Dr. Polotwotski also confirmed that the squid is a female and further examination of the corpse indicated that it had recently laid eggs. Hopefully the walleye can keep the tiny-giant squid population under control, else there is some cause for concern, said Dr. Polowotski. Boaters and swimmers really need to exercise some caution. The animal was discovered by Bob Ritchie and his sister Jill, both of Romeo. We were just, you know, taking an evening walk along the beach, heading out to the sandbar when we stumbled across it, said Bob. We were singing, drinking whiskey out of the bottle, not thinking about tomorrow. But something like this really does make you stop and think, he said. DNR officials removed the animal from the beach and took it to an undisclosed location for further study.","https://www.snopes.com/fact-check/dead-bigfoot-confirmed-at-elephant-butte-lake-nm/ , http://www.breakingnews365.net/5967df9c665ad/dead-bigfoot-confirmed-at-elephant-butte-lake-nm.html",
308,false,en,webpage,society,2017,Couple hospitalized after man gets his head stuck in his wifes vagina,"A couple was transported to the hospital in a very awkward position last night after a man somehow got his head stuck in his wifes vagina during a strange sexual game. Tom and Janis Morrison, a young couple from the small town of Greensboro in Alabama, called 911 around 10:00 pm last night to ask for an ambulance. Samantha Irving, the operator who took the call, says she thought it as a joke when he explained the situation. The woman told me that her husband had fallen and that his head was now stuck in her vaginal cavity. I really thought that it was a group of teenagers making a prank call. Despite Ms. Irvings doubts, she sent an ambulance on the site and the paramedics rapidly realized that the situation was in fact very serious. Bill Austin, one of the paramedics who transported the couple, claims they were lying naked on their bed and partially covered in blood. The woman kept screaming out in pain whenever the guy moved, but he had half of his face buried in there and he looked like he was going through Hell! The couple was transported to the nearby Hale County Hospital, where doctors were able to separate the couple. Ms. Morrison suffered from severe internal bleeding but is now stable, while her husband has suffered only a few scratches and bruises. According to doctors, both could also suffer from post-traumatic stress syndrome. Incidents like this one are, indeed, quite unusual, but hundreds of couples are admitted to the hospital every year in the U.S. after getting stuck together during sexual intercourse. According to data collected by the U.S. Department of Health and Human Services, 3,213 couples were hospitalized for such problems across the country in 2015 and 3,789 in 2016. According to the same data, the Morrisons are the first couple to be hospitalized for a head stuck inside a vaginal cavity since October 2007.","https://www.snopes.com/fact-check/man-head-stuck-wife/, http://worldnewsdailyreport.com/couple-hospitalized-after-man-gets-his-head-stuck-in-his-wifes-vagina/ ",
309,false,en,webpage,society,2017,Colorado: Hunter claims he was sexually assaulted by a sasquatch,"Darrel Whitaker from Glenwood Springs in Colorado claims a sasquatch attacked him and attempted to rape him while he was walking in the woods. The 57-year-old man was walking to his hunting cabin on Sunday to see if it had suffered any damage during the winter. All of a sudden, a large gorilla-like creature dropped from a tree in front of him and punched him in the face. It was at least 8-foot tall and its punches hurt like hell! I was knocked right out at the first blow! While Mr. Whitaker was trying to recover from the attack, the large humanoid creature began to tear his clothes while letting out some terrifying howls. When I regained consciousness, he had already torn my pants and was tearing through my underwear. I stabbed him in the shoulder with my hunting knife, and that made him run away. Mr. Whitaker immediately reported the attack to both the Glenwood Springs Police Department (GSPD) and the Colorado Parks and Wildlife agency and a joint investigation has been launched. Darrel Whitaker is convinced that the creature who attacked him was a sasquatch, but the GSPD investigators say its more probable that the attacker is simply a particularly large and hairy man. They are currently interrogating nearby residents to see if anyone noticed an individual corresponding to the description of the suspect. According to the victim, the attacker measure around 8-foot tall and is extremely hairy. He has brown hair, dark brown eyes, and extremely large feet. If you possess any information concerning the suspect, please contact the Glenwood Springs Police Department or the Colorado Parks and Wildlife agency.","https://www.snopes.com/fact-check/colorado-hunter-sasquatch/, https://worldnewsdailyreport.com/colorado-hunter-claims-he-was-sexually-assaulted-by-a-sasquatch/",
310,false,en,webpage,culture,2019,White Baseball Players Kneel in the 50's to protest Black Lynchings,"Greensburg clown found eating a live cat. Late last night Greensburg police received a phone call from a worried resident saying ""she heard very concerning sounds coming from an alley way near her house"". Upon arrival officers instantly heard the noise she was talking about but never expected what they where about to see. Upon investigation they found a 21 year old male dressed as a clown eating a live cat who's legs were zip tied together. The cat was still crying for help as the individual was seemingly eating around the vital spots prolonging it's death. When he noticed the officers he started petting the cat and told the officers ""curiosity killed the cat, I wanted to see if it tasted like Chinese food."" He was non resistant during arrest however did not have identification when asked his name he always replied ""furball munchinsrein the clown"". In the holding cell it was reported he kept calling to a female officer ""here kitty kitty kitty"" she eventually approached him and said what he reportedly said ""I wonder if you taste like Chinese food come on just let me get one little bite"" and continued to bite at the cells bars. He is now in a high security prison for the criminally insane. It was reported that in the asylum he bit open his own fingers and painted himself as a clown with his own blood and refuses to answer questions and instead meows. His trial is on the 31st however police say they doubt he will ever be allowed back into society.","https://www.snopes.com/fact-check/baseball-players-kneeling-protest-1950s/, https://www.breakingnews247.net/59f31b71e36be/white-baseball-players-kneel-in-the-50-s-to-protest-black-lynchings.html",
311,false,en,webpage,culture,2017,Clint Eastwood Death Hoax,"Clint Eastwood, more famous for westerns than politics, is still one of the most beloved figures in conservative circles. With his unwavering love for the conservative movement and his hatred for snowflakes, Eastwood made a mark that will never wash away.The Orange County Sheriff confirmed this morning that Clint Eastwood was found deceased at his home in Brentwood, bringing to an end a life that will never be forgotten and leaving behind a legacy that will live forever. The coroner reports that it appears Eastwood died of natural causes. There is no word yet on funeral arrangements.",https://www.snopes.com/fact-check/clint-eastwood-death-hoax/,
312,false,en,webpage,culture,2017,"Did a Study Show That Hillary Clinton Received More Than 800,000 Votes from Non-Citizens in the 2016 Election?","In spite of substantial public controversy, very little reliable data exists concerning the frequency with which non-citizen immigrants participate in United States elections. Although such participation is a violation of election laws in most parts of the United States, enforcement depends principally on disclosure of citizenship status at the time of voter registration. This study examines participation rates by non-citizens using a nationally representative sample that includes non-citizen immigrants. We find that some non-citizens participate in U.S. elections, and that this participation has been large enough to change meaningful election outcomes including Electoral College votes, and Congressional elections. Non-citizen votes likely gave Senate Democrats the pivotal 60th vote needed to overcome filibusters in order to pass health care reform and other Obama administration priorities in the 111th Congress.",https://www.snopes.com/fact-check/hillary-clinton-800000-votes-non-citizens/,
313,false,en,webpage,society,2016,Gates of Heaven Photograph,"VST image of the star-forming region Messier 17. The first released VST image shows the spectacular star-forming region Messier 17, also known as the Omega Nebula or the Swan Nebula, as it has never been seen before. This vast region of gas, dust and hot young stars lies in the heart of the Milky Way in the constellation of Sagittarius (The Archer). The VST field of view is so large that the entire nebula, including its fainter outer parts, is captured  and retains its superb sharpness across the entire image. The data were processed using the Astro-WISE software system developed by E.A. Valentijn and collaborators at Groningen and elsewhere.#L","https://www.snopes.com/fact-check/gates-of-heaven/ , http://www.eso.org/public/images/eso1119a/",
314,false,en,webpage,society,2016,Warning Issued by Thailand About HIV in Canned Food?,"Related to the recent spread of rumours circulated via text messages alerting recipients that canned food, particularly canned fruits, manufactured in Thailand were contaminated with HIV virus.The Embassy wishes to inform that the circulated message is a hoax with no credible evidences to support such accusation. Related Thai agencies, including the Ministry of Commerce, Ministry of Agriculture and Cooperatives, and Food and Drug Administration of Thailand, had announced that Thai canned products have been thoroughly inspected and are certified according to international standards (GMP and HACCP) before the products could be shipped out. In fact, the heat treatment during the processing method will eliminate all harmful microbes and other viruses that may existed. Moreover, HIV virus needs a human host cell to live and it does not live long outside the human body. Therefore, it is not possible that canned products are contaminated with HIV as claimed. In a separate statement, Mr. Roy Sparringa, head of Indonesian Food and Drug Monitoring Agency (BPOM) also said that the message is not true, have long been circulated, and misleading and confirmed that BPOM has never found the said contamination. The message may aims to discredit the Thai food exporter and Thai canned fruits industry. Similar messages were also circulated in Brunei Darussalam and Malaysia in 2013.","https://www.snopes.com/fact-check/hiv-in-canned-food-warning/ , http://www.thaiembassy.org/jakarta/en/news/805/50966-Rumors-about-canned-fruits-exported-from-Thailand.html",
315,false,en,webpage,society,2017,No more child support after 2017!!!!!!,"Woman Slays Gator with Butter Knife The Ohio river is known for it's vast selection of weird fish and creatures in the water. People have seen everything from small fresh water sharks to Alligator Gar. Well now you can add Alligators to that list. On July 23rd 2017 Ben Shoemaker and his family were swimming in the Ohio river when they noticed something in the water. Ben told us ""it was a hot humid day so we decided to take a dip"". He said ""at first I thought it was a log. That sucker must have been at least 9ft long, he was huge"". Ellen Shoemaker, (wife of Ben Shoemaker) said. The next day; however, local woman, Lauri Dukes, was picnicking in River park when she spotted the behemoth Gator sunning on the park's shore. The only weapon, Ms. Duke, had was a butter knife, which she was using to spread mayonnaise on a sandwich. Realizing the Gator was a threat to the community, she stealthily creeped up on the Gator and killed it with a swift stab through the eye with her butter knife. Ms. Duke, added all her family would be receiving Gator skin boots for Christmas this year.","https://www.snopes.com/no-child-support-2017/ , http://www.react365.com/59c06b7b050bf/no-more-child-support-after-2017.html",
316,false,en,webpage,society,2016,Wisconsin to Eliminate All Food Assistance Programs Through 2019,"Monthly SNAP Participation Data. Nationally, the average SNAP participation level fell by 1,944,898 persons to 39,604,428 in April 2018 compared to the prior April. Participation in Massachusetts increased 1.6%, while caseloads in Alaska, Nevada, and New Mexico held steady with changes of less than 1 percent over April 2018. Participation declined in all other states and the District of Columbia. (Rhode Islands participation data are not reported because the state is in the process of revising its data.). Drops in participation largely reflect improvement in the unemployment rate as well as loss of eligibility for some unemployed and underemployed adults. Nine of the ten states with the greatest percentage one-year caseload declines in April 2018 either had no area waivers (NC, WY, SC, KS, IN, ME) or only partial area waivers (AZ, UT, ID) of the three-month time limit on SNAP benefits for able-bodied adults (aged 18 to 50) without dependents who do not work sufficient hours each week. Illinois (6.2 percent), Kentucky (4.1 percent), and Maine (3.7 percent) saw the largest declines in participation over the previous month, while another 24 states experienced one-month declines between 1 and 3 percent. The caseload increased slightly in Alaska, Massachusetts, Florida, and Georgia.Read more about SNAP trends.","https://www.snopes.com/fact-check/wi-to-eliminate-food-assistance/ , http://frac.org/federal-foodnutrition-programs/snapfood-stamps/",
317,false,en,webpage,political,2016,Hillary Clinton Wore Secret Earpiece During Commander-in-Chief Forum,"It was a high-stakes political moment, far from the chummier confines of the Today show and, for Matt Lauer, NBCs stalwart of the morning, a chance to prove his broadcasting mettle on the presidential stage.The consensus afterward was not kind.Charged with overseeing a live prime-time forum with Donald J. Trump and Hillary Clinton  widely seen as a dry run of sorts for the coming presidential debates  Mr. Lauer found himself besieged on Wednesday evening by critics of all political stripes, who accused the anchor of unfairness, sloppiness and even sexism in his handling of the event. Granted 30 minutes with each candidate, who appeared back-to-back at the Intrepid Sea, Air & Space Museum in Manhattan, Mr. Lauer devoted about a third of his time with Mrs. Clinton to questions about her use of a private email server, then seemed to rush through subsequent queries about weighty topics like domestic terror attacks.","https://www.snopes.com/fact-check/hillary-clinton-secret-earpiece/ , http://www.nytimes.com/2016/09/08/us/politics/matt-lauer-forum.html",
318,false,en,webpage,society,2017,"Plane accidentally empties toilet tank over cruise ship, 23 injured","Passengers of a cruise ship sailing off the coast of Hawaii had an extremely unpleasant surprise this morning, when chunks of frozen human waste fell on them from the sky. A Boeing 777 airplane belonging to the Taiwanese airline EVA Air, dumped human excreta midair while traveling from Japan to Hawaii. Unfortunately, the content of the toilet tank was jettisoned into the sky while the plane was flying over the cruise liner Lady of the Pacific, which was hit by large chunks of blue ice. Hundreds of passengers were standing on the top deck at the time, and many were hit by ice projectiles weighing up to 10 lbs. Janis Garrison, a passenger who witnessed the whole incident, says the ice appeared very suddenly and took everyone by surprise. Large chunks of ice appeared out of nowhere and began falling everywhere. It happened so fast that many people were hurt without knowing what hit them. Five passengers were critically injured and 18 more were severely hurt, but the ships medical staff intervened rapidly and was able to stabilize all of the victims. The ship was rapidly redirected to Hawaii to undergo some repair and to allow the injured passengers to obtain better medical care. Some of them could need weeks of care before they can go back to their regular life. North Pacific Cruise Lines, who own and operate the Lady of the Pacific, confirmed they would file a lawsuit against the Taiwanese airline. According to international law, dumping of lavatory waste is illegal, so EVA Air could also face some major fines. Despite regulations, many Asian airliners continue to jettison the content their toilet tanks over the Pacific Ocean, and even over land. In December 2016, the National Green Tribunal (NGT) of India ordered a fine of Rs. 50,000 on airlines emptying toilet tanks in the air, after a Delhi neighborhood was repeatedly hit by blue ice.",https://www.snopes.com/plane-toilet-cruise-ship/,
319,false,en,webpage,society,2017,Death row inmate eats an entire Bible as his last meal,"Atmore, Alabama | When the prison staff asked 33-year Jeremy Morris if he wanted anything special for his last meal, he answered: I just want a Bible. The prison guards of the William C. Holman Correctional Facility thought he wanted to pray and repent, so they gave him an old copy of the King James Bible. Against all expectations, the condemned murderer began tearing up the holy book and eating it. It took hours of chewing and swallowing small pieces of paper, but Mr. Morris ate the totality of the 1200-page book, including the cover. Walter Henri, the prison guard who handed him the old and worn out Bible, says the inmate seemed to savor every bite. He kept tearing pieces from his Bible and eating them like they were potato chips! Holman Prison director, Frank Davis, says the staff decided to let the prisoner eat the Bible because it didnt violate the establishments last meal policy. In most states and various countries where the death penalty is legal, its customary to give sentenced prisoners a special last meal at their request. Restrictions do apply, concerning mostly the legality, the accessibility and value of the meal. Despite its unusual nature, Mr. Morris choice of meal was locally accessible and worth less than 40$, making it conform to the rules of Alabama correctional facilities. Jeremy Morris is expected to be executed tomorrow for the killing of two Catholic nuns in 2007.",https://www.snopes.com/fact-check/inmate-bible-last-meal/,
320,false,en,webpage,society,2017,Ohio Cemetery Begins Exhuming Bodies of Confederate Soldiers?,"Delaware City Council passed a resolution this week ordering the bodies of all Confederate soldiers buried at Oak Grove Cemetery to be exhumed and relocated. The remains will be molested and dumped in the lake at nearby Alum Creek State Park.The decision to relocate Confederate graves comes after violence broke out at a white nationalist rally in Charlottesville, Virginia last week. One woman who was protesting against the white nationalist groups in attendance was killed when James Alex Fields Jr. drove his car into a crowd of counter protesters.Of 32 civil war graves at Oak Grove, 6 contain Confederate soldiers. Work started early Saturday morning and is expected to wrap up this weekend.",https://www.snopes.com/fact-check/delaware-cemetery-begins-exhuming-bodies-confederate-soldiers/,
321,false,en,webpage,society,2016,DNC Called Pennsylvania and Ohio Voters White Trash?,"If you still support this evil woman.. you need psychiatric help! ~pj. BREAKING: WIKILEAKS to EXPOSE DNC STRATEGY SESSION: Emails Show DNC Calls PA & OHIO VOTERS WHITE TRASH! Julian Assange is ready to leak some more deleted emails from the DNC and Hillarys private server, and sources close to WikiLeaks have released data on the dark web about what it entails. Samples from the email: Theyre blue collar, poor white trash, and similar to the Jews supporters and we can peal them away. Theyll believe anything. We beat Romney by reminding them that he was rich. Original Article: USA Politics Today. ",https://www.snopes.com/fact-check/pa-and-oh-voters-white-trash/,
322,false,en,webpage,society,2018,Was a Vermont State Trooper Attacked by Hooligans?,"Thorny, Mac, Rabbit, Foster and Farva are Vermont state troopers out to have a good time. Stationed in a remote area near the Canadian border, the troopers, avid pranksters with an affinity for syrup, have a knack for screwing up on the job. But when budget cuts in the town of Spurbury threaten their livelihood and pit them against arch-rival Spurbury P.D., the five friends try to straighten up and fly right. That is, until a dead body is discovered and a possible drug ring is unearthed. The super troopers spring into action attempting to solve the crime, save their jobs, and outdo the local police department. Written by Anonymous",https://www.snopes.com/fact-check/vermont-state-trooper-attacked-hooligans/,
323,false,en,webpage,society,1999,The Lighthouse Joke,"The following is being transmitted around the Internet as an event that really took place, but it never happened . It is simply an old joke like those found in popular magazines: US Ship: Please divert your course 0.5 degrees to the south to avoid a collision. CND reply: Recommend you divert your course 15 degrees to the South to avoid a collision. US Ship: This is the Captain of a US Navy Ship. I say again, divert your course. CND reply: No. I say again, you divert YOUR course! US Ship: THIS IS THE AIRCRAFT CARRIER USS CORAL SEA*, WE ARE A LARGE WARSHIP OF THE US NAVY. DIVERT YOUR COURSE NOW!!",https://www.snopes.com/fact-check/the-obstinate-lighthouse/,
324,false,en,webpage,society,2016,Cell Phone Guns,"KDI PARTNERSHIP. It is official! KDI has partnered with First Line Security & Training of Georgia to become the exclusive national trainers for SIRCHIE, a company familiar to law enforcement agencies around the world, representing their new TAC-Commander line of tactical gear, Special thanks to Dyer Bennett, Vice President of Development and Trianing for SIRCHIE and Chris Owens, CEO of First Line for making this partnership a reality. Look for KDI instructors to be visiting law enforcement agencies around the country presenting a 3-day Mobile Field Force training course and a 4-day Train-the-Trainer course. ",https://www.snopes.com/fact-check/cell-phone-pistol-alert/,
325,false,en,webpage,political,2016,Londons New Mayor Threatens Trump,"PUBLIC TRANSPORT. London's transport has always been a big part of my life  my dad drove the number 44 bus. And more recently, I served as a Transport Minister in the last Labour Government, working on schemes such as Crossrail. But above all, like most Londoners, Ive relied on it throughout my life to get me around. We cant afford to let the cost of travel become a barrier to work. Thats why its vital we put a hold on the rocketing fares of the last eight years.",https://www.snopes.com/fact-check/londons-mayor-threatens-trump/,
326,false,en,webpage,culture,2017,Did J.D. Salinger Write in the Nude?,"Welcome to My World...BEFORE you enter my domain, take warning . . . there's nothing usual here. My world is my scrapbook. These are the personal fragments of my life as I have preserved them and as I can remember or document them. I have had enormous amounts of help from other people getting this far, and depend on your help as well.All the contents of this domain are transitory, rough draft, and in-progress continuously, as I work toward my ultimate goal. They are also protected by Copyright, 2001 by Earl Kemp, all rights reserved. In the meantime, feel free to wander around; only please do keep a sharp lookout for the construction workers. I realize that there are things that upset and offend almost everyone, and those things vary considerably. What I need to impress upon anyone venturing inside this domain is that, while the contents are best understood by reasonable adults who have shared similar experiences, I am truly sorry if anything you encounter bothers you. That was not my intent in remembering my life the way I do. I hope you find things to enjoy while you roam around. Please come back again and see how the construction work is coming along. Thanks for your time and interest. --Earl Kemp",https://www.snopes.com/fact-check/salinger-write-nude/,
327,false,en,webpage,society,2017,"Were the Words Hail Satan Hidden on the United States $10,000 Bill?","$1,000 Bill. The original $1,000 bill featured Alexander Hamilton on the front. When someone presumably realized that it might be confusing to have the same former Secretary of the Treasury on multiple denominations, Hamilton's visage was replaced with that of another president: the 22nd and the 24th, Grover Cleveland. Like its smaller cousin the $500 bill, the $1,000 bill was discontinued in 1969. And like the $500 bill, the $1,000 bill would seem to have a lot more use now than it did then.Why? Inflation, of course! The Consumer Price Index was at an estimated 36.8 back in '69, while it's at about 240 now, meaning that a $1,000 bill today would be the equivalent of a relatively modest $153 bill during the Summer of Love. Does it make any sense that we've lost larger denominations as the value of a dollar has gotten progressively smaller? The Treasury argues that keeping the denominations inconveniently small minimizes the possibility of money laundering. That being said, hold onto a $1,000 bill that finds its way into your palm even more tightly than you would a $500 bill. There are only 165,372 of these bills bearing Cleveland's visage still in existence.",https://www.snopes.com/fact-check/hail-satan-hidden-10000-bill/,
328,false,en,webpage,culture,2018,Former NFL quarterback Tim Tebow knelt on the field during the national anthem as a protest against abortion.,"Multiple NFL teams believed in 2017 that Colin Kaepernick not only was good enough to be on their rosters but also could be their starter, Pro Football Talk reported, citing an unidentified source. The revelation appears to bolster Kaepernick's collusion grievance against the league and NFL owners. According to Pro Football Talk's source, who purportedly has knowledge of the situation, internal franchise documents generated as part of the free-agency evaluation process and witness testimony in the collusion case say that Kaepernick was seen as a potential starting quarterback and not just an NFL-caliber QB. Moreover, the report asserts, teams still view Kaepernick as a potential starter, which is counter to claims by teams that not signing him was a football-only decision. Yet he remains unsigned  or, as he claims, blackballed from the NFL because of his kneeling during the national anthem as a form of protest against social and racial injustices. (Teams have admitted since the initial football-only talk that there are other considerations that have prevented them from signing Kaepernick.) ""The deeper question,"" Pro Football Talk's Mike Florio writes, ""becomes whether Kaepernick and his lawyers can prove coordination among the teams and/or through the league office in connection with the decision to steer clear of Kaepernick based on his role at the forefront of protests that occurred during the national anthem.""",https://www.snopes.com/fact-check/tim-tebow-kneel-anthem/,
329,false,en,webpage,political,2017,Trey Gowdy Just Had a Federal Judge Issue an Order to Exhume a Body?,"For the first time in history, a US Congressman has asked that a body be exhumed in connection with an investigation by a House intelligence committee. Judge Harmon Watson agreed to issue the order for a work crew in Fairfax, Virginia to exhume the body of Vince Foster for autopsy. The order came just minutes after evidence turned up in the case of a murdered reporter who had an if anything ever happens to me letter delivered to his publication that implicated Hillary Clinton in a 23-year-old crime, which put it right around the time of Fosters supposed suicide. Fosters body has already been removed from the ground and is currently being transferred to the Naval Hospital in Norfolk to undergo an autopsy to look for a very specific cause of death. That information is being kept a closely guarded secret for now by Gowdy and the other federal prosecutors, since only the killer would know. It looks like things may be coming to a head for Hillary Clinton at long last.",https://www.snopes.com/fact-check/vince-foster-exhumed/,
330,false,en,webpage,political,2017,Lion Snuggles With Cat?, All Countries Afghanistan Albania Algeria Andorra Angola Antigua Argentina Armenia Aruba Australia Austria Azerbaijan Bahamas Bahrain Bangladesh Barbados Belarus Belgium Bolivia Bosnia and Herzegovina Botswana Brazil Bulgaria Burma Cambodia Canada Chad Chile China Colombia Costa Rica Croatia Cyprus Czechia Denmark Dominica Dominican Republic Ecuador Egypt El Salvador Estonia Falkland Islands Federated States of Micronesia Finland France French Polynesia Georgia Germany Ghana Greece Greenland Guatemala Honduras Hong Kong Hungary Iceland India Indonesia Iran Iraq Ireland Israel Italy Ivory Coast Jamaica Japan Jordan Kazakhstan Kenya Kosovo Kuwait Latvia Lebanon Lithuania Luxembourg Macedonia Malaysia Maldives Malta Martinique Mauritius Mayotte Mexico Moldova Morocco Mozambique Namibia Nepal Netherlands New Caledonia New Zealand Nicaragua Niger Nigeria Norway Oman Pakistan Panama Paraguay Peru Philippines Poland Portugal Puerto Rico Qatar Reunion Romania Russia Saint Lucia Saint Vincent and the Grenadines Saudi Arabia Serbia Sierra Leone Singapore Slovakia Slovenia South Africa South Korea Spain Sri Lanka Sudan Swaziland Sweden Switzerland Syria Taiwan Tanzania Thailand Trinidad and Tobago Tunisia Turkey Uganda Ukraine United Arab Emirates United Kingdom United States Uruguay Uzbekistan Venezuela Vietnam,https://www.snopes.com/fact-check/lion-and-cat/,
331,false,en,webpage,culture,2017,Did Nick Saban Finish Third in the 2017 Alabama Senate Race?,"The results of the 2017 United States Senate Special Election In Alabama were surprising. Even more surprising is who came in third  the head coach for the local college football team. Nick Saban, head coach for the University of Alabama football team received 20,500 write-in votes for the election to replace Attorney General Jeff Sessions, yes, even despite losing the Iron Bowl. Some Alabama residents were so admit about nominating him, they even paid for and ran ads to inform others how to write in Saban as their vote. One voter passionately proclaimed his vote for Saban at the booths on MSNBC. Thought to be crazy at the time, he was joined by about 20,499 others. This guy just voted for Nick Saban instead of Roy Moore or Doug Jones in the Alabama special election pic.twitter.com/l1gtg3puqp  Sports Illustrated (@SInow) December 12, 2017. The propaganda clearly caught on, as Saban received more votes than the margin of victory between Ray Moore and Doug Jones (9k). Perhaps the most Alabama thing to ever happen.",https://www.snopes.com/fact-check/did-nick-saban-finish-third-in-the-2017-alabama-senatorial-election/,
332,false,en,webpage,political,2004,Giant Skeleton Uncovered in Saudi Arabia,"Discuss Article. Recently gas exploration is going in the desert of south east region of Saudi Arabia. This desert region is called Empty Quarter, which means in Arabic ""RAB - UL -KHAALEE""; this body has been found by ARAMCO exploration team. This proves what Allah SWT said in QURAN about the people of AAD nation and HOOD nation. They were so tall, wide and very power full that they were able to pull out big trees just with the one hand. But what happen after when they become misguided and disobeys Allah SWT, Allah SWT destroyed the whole nation. ULEMA KIRAM of Saudi Arabia believes that this body belongs to AAD nation. Saudi military took over this whole area. And nobody is allowed to go in this region except Saudi ARAMCO personnel's. Saudi government has kept it very secret but some military helicopters took pictures from air. And one of them he runs on internet here in Saudi Arabia. Copyright 2003 by The New Nation ",https://www.snopes.com/fact-check/giant-skeleton-uncovered-saudi-arabia/,
333,false,en,webpage,society,2012,Solar Eclipse from Space,"For all the hype, the ""ring of fire"" solar eclipse Sunday put on quite a show. Millions of people watched the rare event, turning it into a party of sorts. And they took a lot of photos, which they posted on Facebook and Twitter. The eclipse was captured in backyards, roofs and parks -- as well as from such landmarks as Staples Center before the Clippers game, Dodger Stadium, Hollywood Boulevard and Griffith Park and even on freeways.",https://www.snopes.com/fact-check/solar-eclipse-from-space/,
334,false,en,,,,,,,
335,false,en,,,,,,,
336,false,en,,,,,,,
337,false,en,,,,,,,
338,false,en,,,,,,,
339,false,en,,,,,,,
340,false,en,,,,,,,
341,false,en,,,,,,,
342,false,en,,,,,,,
343,false,en,,,,,,,
344,false,en,,,,,,,
345,false,en,,,,,,,
346,false,en,,,,,,,
347,false,en,,,,,,,
348,false,en,,,,,,,
349,false,en,,,,,,,
350,false,en,,,,,,,
351,false,en,,,,,,,
352,false,en,,,,,,,
353,false,en,,,,,,,
354,false,en,,,,,,,
355,false,en,,,,,,,
356,false,en,,,,,,,
357,false,en,,,,,,,
358,false,en,,,,,,,
359,false,en,,,,,,,
360,false,en,,,,,,,
361,false,en,,,,,,,
362,false,en,,,,,,,
363,false,en,,,,,,,
364,false,en,,,,,,,
365,false,en,,,,,,,
366,false,en,,,,,,,
367,false,en,,,,,,,
368,false,en,,,,,,,
369,false,en,,,,,,,
370,false,en,,,,,,,
371,false,en,,,,,,,
372,false,en,,,,,,,
373,false,en,,,,,,,
374,false,en,,,,,,,
375,false,en,,,,,,,
376,false,en,,,,,,,
377,false,en,,,,,,,
378,false,en,,,,,,,
379,false,en,,,,,,,
380,false,en,,,,,,,
381,false,en,,,,,,,
382,false,en,,,,,,,
383,false,en,,,,,,,
384,false,en,,,,,,,
385,false,en,,,,,,,
386,false,en,,,,,,,
387,false,en,,,,,,,
388,false,en,,,,,,,
389,false,en,,,,,,,
390,false,en,,,,,,,
391,false,en,,,,,,,
392,false,en,,,,,,,
393,false,en,,,,,,,
394,false,en,,,,,,,
395,false,en,,,,,,,
396,false,en,,,,,,,
397,false,en,,,,,,,
398,false,en,,,,,,,
399,false,en,,,,,,,
400,false,en,,,,,,,
401,false,en,,,,,,,
402,false,en,,,,,,,
403,false,en,,,,,,,
404,false,en,,,,,,,
405,false,en,,,,,,,
406,false,en,,,,,,,
407,false,en,,,,,,,
408,false,en,,,,,,,
